Severity,Start_Time,End_Time,Distance(mi),State,Country,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Day,Month,Year,Hour,Weekday,High_Severity
2,2019-03-25 06:32:15,2019-03-25 07:02:04,0.0,SC,US,57.0,87.0,10.0,7.0,Clear,Night,Night,Day,Day,25,3,2019,6.0,Monday,False
2,2022-05-02 05:18:00,2022-05-02 07:36:22,1.119,NY,US,52.0,77.0,10.0,8.0,Light Rain,Night,Night,Day,Day,2,5,2022,5.0,Monday,False
2,2018-06-01 18:17:49,2018-06-02 00:17:49,0.194,VA,US,86.5,62.0,10.0,5.8,Clear,Day,Day,Day,Day,1,6,2018,18.0,Friday,False
2,2022-01-28 12:08:30,2022-01-28 14:10:43,0.101,FL,US,67.0,76.0,9.0,9.0,Mostly Cloudy,Day,Day,Day,Day,28,1,2022,12.0,Friday,False
2,2016-09-01 23:30:31,2016-09-02 00:00:31,0.0,TX,US,86.0,62.0,10.0,9.2,Clear,Night,Night,Night,Night,1,9,2016,23.0,Thursday,False
2,2021-01-29 01:47:00,2021-01-29 03:49:40,0.47,CA,US,45.0,100.0,7.0,5.0,Cloudy,Night,Night,Night,Night,29,1,2021,1.0,Friday,False
3,2018-06-14 08:33:46,2018-06-14 09:03:20,4.179999828338623,IL,US,75.0,48.0,10.0,4.6,Clear,Day,Day,Day,Day,14,6,2018,8.0,Thursday,True
2,2023-03-21 08:48:58,2023-03-21 09:33:58,0.19,KS,US,42.0,82.0,8.0,8.0,Light Rain,Day,Day,Day,Day,21,3,2023,8.0,Tuesday,False
3,2019-08-19 11:11:25,2019-08-19 12:43:15,0.0,NY,US,85.0,65.0,10.0,5.0,Fair,Day,Day,Day,Day,19,8,2019,11.0,Monday,True
2,,2022-05-31 12:33:48.000000000,0.288,IN,US,84.0,51.0,10.0,15.0,Fair,Day,Day,Day,Day,,,,,,False
2,2019-04-06 11:51:38,2019-04-06 12:53:00,0.0,NC,US,60.0,75.0,10.0,0.0,Cloudy,Day,Day,Day,Day,6,4,2019,11.0,Saturday,False
2,2017-12-28 16:50:45,2017-12-28 17:20:36,0.0,LA,US,43.0,76.0,10.0,9.2,Mostly Cloudy,Day,Day,Day,Day,28,12,2017,16.0,Thursday,False
2,2022-04-21 14:58:00,2022-04-21 16:20:17,0.01,CA,US,70.0,46.0,10.0,18.0,Fair,Day,Day,Day,Day,21,4,2022,14.0,Thursday,False
2,2019-08-30 16:20:00,2019-08-30 16:52:33,0.0,CA,US,90.0,37.0,10.0,14.0,Fair,Day,Day,Day,Day,30,8,2019,16.0,Friday,False
2,2020-09-29 05:38:07,2020-09-29 06:37:58,0.0,KY,US,48.0,93.0,0.25,0.0,Fog,Night,Night,Night,Night,29,9,2020,5.0,Tuesday,False
2,2019-01-30 10:00:35,2019-01-30 10:45:13,0.0,GA,US,28.9,45.0,9.0,8.1,Clear,Day,Day,Day,Day,30,1,2019,10.0,Wednesday,False
2,2023-01-03 08:22:00,2023-01-03 10:45:00,0.182,GA,US,64.0,93.0,9.0,8.0,Cloudy,Day,Day,Day,Day,3,1,2023,8.0,Tuesday,False
2,2018-03-03 16:20:17,2018-03-03 16:49:58,0.0,CA,US,48.9,74.0,10.0,4.6,Light Rain,Day,Day,Day,Day,3,3,2018,16.0,Saturday,False
2,2023-02-28 08:11:00,2023-02-28 09:25:30,0.99,MN,US,21.0,86.0,10.0,9.0,Fair,Day,Day,Day,Day,28,2,2023,8.0,Tuesday,False
2,2017-01-12 14:36:17,2017-01-12 20:36:17,0.409,CA,US,48.0,86.0,10.0,8.1,Overcast,Day,Day,Day,Day,12,1,2017,14.0,Thursday,False
4,2020-09-28 18:58:00,2020-09-28 21:23:02,1.279,CO,US,56.0,21.0,10.0,9.0,Fair,Night,Day,Day,Day,28,9,2020,18.0,Monday,True
3,2019-08-20 21:44:56,2019-08-20 22:54:16,1.309999942779541,MD,US,72.0,97.0,4.0,0.0,Fair,Night,Night,Night,Night,20,8,2019,21.0,Tuesday,True
2,2019-07-20 03:21:54,2019-07-20 04:51:30,0.0,CA,US,69.0,31.0,10.0,9.0,Fair,Night,Night,Night,Night,20,7,2019,3.0,Saturday,False
3,2017-11-01 09:06:04,2017-11-01 09:50:52,0.0,NV,US,39.0,70.0,10.0,3.5,Partly Cloudy,Day,Day,Day,Day,1,11,2017,9.0,Wednesday,True
2,,2023-01-29 22:21:39.000000000,0.7709999999999999,MO,US,24.0,84.0,10.0,13.0,Cloudy,,,,,,,,,,False
2,2021-01-20 10:09:00,2021-01-20 12:51:24,0.124,CA,US,64.0,39.0,10.0,16.0,Fair,Day,Day,Day,Day,20,1,2021,10.0,Wednesday,False
2,2021-10-25 09:42:30,2021-10-25 10:26:00,1.516,CA,US,56.0,93.0,4.0,8.0,Rain,Day,Day,Day,Day,25,10,2021,9.0,Monday,False
2,2021-07-23 07:44:00,2021-07-23 16:43:27,0.173,CA,US,72.0,35.0,10.0,0.0,Fair,Day,Day,Day,Day,23,7,2021,7.0,Friday,False
2,2017-08-16 07:52:47,2017-08-16 08:22:27,1.3799999952316284,MN,US,64.9,90.0,7.0,6.9,Overcast,Day,Day,Day,Day,16,8,2017,7.0,Wednesday,False
2,2019-12-16 18:26:13,2019-12-16 19:55:48,0.0,MA,US,34.0,42.0,10.0,7.0,Cloudy,Night,Night,Night,Night,16,12,2019,18.0,Monday,False
2,2020-04-02 19:32:46,2020-04-02 20:02:26,0.0,SC,US,63.0,42.0,10.0,0.0,Fair,Day,Day,Day,Day,2,4,2020,19.0,Thursday,False
2,,2022-12-28 19:25:09.000000000,0.525,GA,US,57.0,34.0,10.0,5.0,Fair,Day,Day,Day,Day,,,,,,False
2,2018-02-20 11:52:13,2018-02-20 12:21:56,0.0,NJ,US,59.0,87.0,7.0,8.1,Overcast,Day,Day,Day,Day,20,2,2018,11.0,Tuesday,False
2,2019-03-26 09:01:17,2019-03-26 10:02:05,0.0,MA,US,37.0,24.0,10.0,15.0,Partly Cloudy,Day,Day,Day,Day,26,3,2019,9.0,Tuesday,False
2,,2023-01-05 19:59:59.000000000,0.004,SC,US,59.0,72.0,10.0,7.0,Fair,Night,Night,Night,Day,,,,,,False
2,2022-01-22 12:31:30,2022-01-22 15:29:30,1.294,CA,US,71.0,15.0,10.0,23.0,Fair / Windy,Day,Day,Day,Day,22,1,2022,12.0,Saturday,False
3,2022-08-09 08:25:27,2022-08-09 09:10:09,0.0,CA,US,78.0,56.0,10.0,6.0,Fair,Day,Day,Day,Day,9,8,2022,8.0,Tuesday,True
2,2021-09-07 15:55:30,2021-09-07 16:52:30,0.489,FL,US,85.0,72.0,10.0,6.0,Mostly Cloudy,Day,Day,Day,Day,7,9,2021,15.0,Tuesday,False
2,2018-10-08 08:02:17,2018-10-08 08:31:57,0.0,WA,US,51.1,96.0,1.0,7.0,Overcast,Day,Day,Day,Day,8,10,2018,8.0,Monday,False
2,2023-01-03 08:45:35,2023-01-03 10:00:37,0.079,VA,US,54.0,93.0,7.0,9.0,Cloudy,Day,Day,Day,Day,3,1,2023,8.0,Tuesday,False
2,2020-04-09 13:11:21,2020-04-09 13:55:58,0.0,IL,US,44.0,37.0,10.0,12.0,Cloudy,Day,Day,Day,Day,9,4,2020,13.0,Thursday,False
2,2021-09-15 12:36:00,2021-09-15 14:37:48,0.129,FL,US,86.0,65.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,15,9,2021,12.0,Wednesday,False
4,2017-02-02 13:01:06,2017-02-02 19:01:06,2.738,FL,US,73.4,47.0,10.0,4.6,Clear,Day,Day,Day,Day,2,2,2017,13.0,Thursday,True
2,,2022-05-19 09:51:37.000000000,0.092,OK,US,73.0,84.0,10.0,6.0,Fair,Day,Day,Day,Day,,,,,,False
2,2018-11-16 17:24:58,2018-11-16 21:24:58,0.253,OR,US,53.1,50.0,10.0,4.6,Clear,Night,Night,Day,Day,16,11,2018,17.0,Friday,False
3,2018-08-27 14:41:48,2018-08-27 15:11:25,0.0,CA,US,71.1,59.0,10.0,13.8,Clear,Day,Day,Day,Day,27,8,2018,14.0,Monday,True
2,2019-01-29 15:01:18,2019-01-29 15:30:58,0.0,TX,US,48.0,29.0,10.0,5.8,Clear,Day,Day,Day,Day,29,1,2019,15.0,Tuesday,False
3,2019-10-11 18:14:41,2019-10-11 18:44:18,0.205,CO,US,39.0,33.0,10.0,6.0,Fair,Day,Day,Day,Day,11,10,2019,18.0,Friday,True
2,2018-03-12 21:39:17,2018-03-12 22:24:06,0.0,OK,US,44.1,37.0,10.0,5.8,Partly Cloudy,Night,Night,Night,Night,12,3,2018,21.0,Monday,False
3,2022-04-18 22:30:09,2022-04-18 22:59:22,0.0,PA,US,31.0,100.0,4.0,13.0,Wintry Mix,Night,Night,Night,Night,18,4,2022,22.0,Monday,True
2,2019-09-19 14:59:00,2019-09-19 16:32:15,0.0,CA,US,80.0,30.0,10.0,14.0,Fair,Day,Day,Day,Day,19,9,2019,14.0,Thursday,False
2,2019-02-05 06:18:14,2019-02-05 07:17:48,0.0,WI,US,23.0,74.0,10.0,4.6,Overcast,Night,Night,Day,Day,5,2,2019,6.0,Tuesday,False
2,,2023-01-02 13:40:00.000000000,0.395,NC,US,55.0,94.0,2.0,3.0,Fog,Day,Day,Day,Day,,,,,,False
2,2021-06-28 11:32:50,2021-06-28 12:32:50,1.482,OR,US,66.0,75.0,10.0,17.0,Fair,Day,Day,Day,Day,28,6,2021,11.0,Monday,False
2,2020-12-27 07:46:00,2020-12-27 11:32:11,0.028,CA,US,49.0,97.0,2.0,0.0,Fog,Day,Day,Day,Day,27,12,2020,7.0,Sunday,False
2,2016-09-06 12:30:02,2016-09-06 13:30:02,0.0,FL,US,86.0,55.0,10.0,12.0,Fair,Day,Day,Day,Day,6,9,2016,12.0,Tuesday,False
3,2022-04-13 22:20:14,2022-04-13 23:11:28,0.0,AZ,US,68.0,9.0,10.0,0.0,Fair,Night,Night,Night,Night,13,4,2022,22.0,Wednesday,True
2,2021-07-19 22:02:00,2021-07-20 00:55:02,1.7919999999999998,CA,US,,,,7.0,,,,,,19,7,2021,22.0,Monday,False
2,2022-04-25 13:12:24,2022-04-25 14:30:27,0.042,SC,US,80.0,54.0,10.0,9.0,Mostly Cloudy,Day,Day,Day,Day,25,4,2022,13.0,Monday,False
2,2020-04-15 17:14:16,2020-04-15 19:13:28,0.0,OH,US,40.0,83.0,10.0,20.0,Mostly Cloudy,Day,Day,Day,Day,15,4,2020,17.0,Wednesday,False
2,2020-09-26 10:07:00,2020-09-28 04:20:30,0.983,NJ,US,69.0,78.0,10.0,5.0,Cloudy,Day,Day,Day,Day,26,9,2020,10.0,Saturday,False
3,2018-06-06 22:43:34,2018-06-06 23:13:07,0.0,FL,US,75.0,84.0,10.0,3.5,Clear,Night,Night,Night,Night,6,6,2018,22.0,Wednesday,True
2,2022-03-06 18:44:00,2022-03-06 20:01:25,0.092,CA,US,53.0,50.0,10.0,5.0,Fair,Night,Night,Day,Day,6,3,2022,18.0,Sunday,False
2,2017-08-16 21:31:55,2017-08-16 22:00:07,0.0,OK,US,80.6,79.0,10.0,8.1,Partly Cloudy,Night,Night,Night,Day,16,8,2017,21.0,Wednesday,False
2,2022-07-28 09:10:00,2022-07-28 11:00:00,0.173,GA,US,79.0,78.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,28,7,2022,9.0,Thursday,False
2,2022-02-21 12:20:27,2022-02-22 16:00:45,3.439,OR,US,28.0,85.0,9.0,3.0,Wintry Mix,Day,Day,Day,Day,21,2,2022,12.0,Monday,False
2,2020-03-26 16:03:52,2020-03-26 17:03:31,0.0,MA,US,54.0,34.0,10.0,7.0,Fair,Day,Day,Day,Day,26,3,2020,16.0,Thursday,False
2,2020-05-27 18:12:52,2020-05-27 18:57:34,0.0,TX,US,70.0,81.0,10.0,15.0,Mostly Cloudy,Day,Day,Day,Day,27,5,2020,18.0,Wednesday,False
2,2022-12-27 19:06:35,2022-12-27 20:48:36,0.012,DC,US,31.0,68.0,10.0,0.0,Fair,Night,Night,Night,Night,27,12,2022,19.0,Tuesday,False
2,2019-04-09 09:00:48,2019-04-09 10:00:32,0.0,CA,US,,,10.0,6.0,Mostly Cloudy,Day,Day,Day,Day,9,4,2019,9.0,Tuesday,False
2,,2023-01-06 17:51:33.000000000,0.422,MO,US,44.0,51.0,10.0,3.0,Fair,,,,,,,,,,False
2,2019-10-28 06:36:09,2019-10-28 07:22:34,0.0,CT,US,50.0,86.0,10.0,3.0,Cloudy,Night,Night,Day,Day,28,10,2019,6.0,Monday,False
2,,2021-02-10 20:33:17.000000000,0.46,NY,US,20.0,57.0,10.0,5.0,Cloudy,Night,Night,Night,Day,,,,,,False
2,,2022-02-27 20:05:30.000000000,1.095,NJ,US,40.0,33.0,10.0,14.0,Fair,Day,Day,Day,Day,,,,,,False
2,2022-03-02 16:41:24,2022-03-02 18:52:12,0.288,NC,US,77.0,17.0,10.0,8.0,Fair,Day,Day,Day,Day,2,3,2022,16.0,Wednesday,False
2,2017-06-01 15:26:45,2017-06-01 21:26:45,1.223,MN,US,77.0,24.0,10.0,3.5,Clear,Day,Day,Day,Day,1,6,2017,15.0,Thursday,False
3,2018-03-15 07:50:34,2018-03-15 08:20:12,0.0,NJ,US,30.9,52.0,10.0,10.4,Clear,Day,Day,Day,Day,15,3,2018,7.0,Thursday,True
3,2019-12-15 17:14:10,2019-12-15 18:28:07,0.0,IL,US,27.0,85.0,10.0,8.0,Cloudy,Night,Night,Day,Day,15,12,2019,17.0,Sunday,True
2,2018-08-13 08:33:53,2018-08-13 09:18:36,0.0,NC,US,75.0,82.0,10.0,3.5,Mostly Cloudy,Day,Day,Day,Day,13,8,2018,8.0,Monday,False
2,2021-11-18 18:22:11,2021-11-18 19:21:52,0.0,SC,US,68.0,56.0,10.0,9.0,Cloudy,Night,Night,Night,Day,18,11,2021,18.0,Thursday,False
2,2019-12-02 07:26:44,2019-12-02 08:10:36,0.0,PA,US,34.0,93.0,10.0,7.0,Cloudy,Day,Day,Day,Day,2,12,2019,7.0,Monday,False
2,2016-12-30 17:01:21,2016-12-30 17:46:06,0.01,NY,US,36.0,73.0,5.0,17.3,Light Snow,Night,Day,Day,Day,30,12,2016,17.0,Friday,False
3,2018-04-07 05:43:24,2018-04-07 06:12:54,0.0,CA,US,60.8,94.0,2.0,8.1,Overcast,Night,Night,Night,Day,7,4,2018,5.0,Saturday,True
2,2018-05-19 13:53:02,2018-05-19 14:22:43,0.0,SC,US,71.1,96.0,6.0,10.4,Rain,Day,Day,Day,Day,19,5,2018,13.0,Saturday,False
2,2021-02-03 15:37:00,2021-02-03 17:24:20,1.673,PA,US,36.0,56.0,10.0,13.0,Partly Cloudy,Day,Day,Day,Day,3,2,2021,15.0,Wednesday,False
2,2019-09-05 07:39:43,2019-09-05 10:01:00,0.0,LA,US,77.0,84.0,5.0,0.0,Fair,Day,Day,Day,Day,5,9,2019,7.0,Thursday,False
2,2022-07-19 22:12:00,2022-07-20 03:45:00,0.413,NC,US,82.0,74.0,10.0,6.0,Fair,Night,Night,Night,Night,19,7,2022,22.0,Tuesday,False
2,,2022-06-02 10:11:13.000000000,0.301,CA,US,75.0,17.0,10.0,6.0,Fair,Day,Day,Day,Day,,,,,,False
2,,2022-11-05 12:23:56.000000000,0.034,LA,US,67.0,93.0,6.0,5.0,Rain,Day,Day,Day,Day,,,,,,False
2,2017-03-07 17:34:29,2017-03-07 23:34:29,0.21,CA,US,55.9,64.0,10.0,13.8,Mostly Cloudy,Day,Day,Day,Day,7,3,2017,17.0,Tuesday,False
3,2017-09-21 17:32:56,2017-09-21 18:17:47,0.0,MD,US,84.2,45.0,10.0,3.5,Clear,Day,Day,Day,Day,21,9,2017,17.0,Thursday,True
2,2019-06-08 11:36:04,2019-06-08 12:20:49,0.0,AZ,US,89.0,16.0,10.0,5.0,Fair,Day,Day,Day,Day,8,6,2019,11.0,Saturday,False
2,2017-03-31 18:48:24,2017-03-31 19:32:58,0.01,CA,US,64.0,40.0,10.0,4.6,Clear,Day,Day,Day,Day,31,3,2017,18.0,Friday,False
3,2021-03-08 08:49:34,2021-03-08 09:48:49,0.0,CA,US,55.0,77.0,10.0,0.0,Mostly Cloudy,Day,Day,Day,Day,8,3,2021,8.0,Monday,True
2,2017-03-29 07:25:54,2017-03-29 07:55:46,0.01,NY,US,46.0,76.0,10.0,16.1,Mostly Cloudy,Day,Day,Day,Day,29,3,2017,7.0,Wednesday,False
2,2019-05-30 17:21:20,2019-05-30 18:21:36,0.0,SC,US,95.0,23.0,10.0,15.0,Fair,Day,Day,Day,Day,30,5,2019,17.0,Thursday,False
2,2019-08-30 11:32:11,2019-08-30 12:48:40,0.0,OK,US,69.0,87.0,10.0,12.0,Light Rain,Day,Day,Day,Day,30,8,2019,11.0,Friday,False
2,,2022-04-13 21:25:18.000000000,2.448,CT,US,62.0,72.0,10.0,8.0,Fair,Night,Night,Day,Day,,,,,,False
2,2021-12-29 16:42:00,2021-12-29 17:14:00,0.428,CO,US,10.0,92.0,0.75,13.0,Snow,Day,Day,Day,Day,29,12,2021,16.0,Wednesday,False
2,2018-04-02 10:16:08,2018-04-02 10:45:59,0.0,CA,US,59.0,75.0,10.0,4.6,Clear,Day,Day,Day,Day,2,4,2018,10.0,Monday,False
2,2020-10-28 00:45:51,2020-10-28 02:42:51,0.105,MT,US,46.0,46.0,10.0,28.0,Fair / Windy,Night,Night,Night,Night,28,10,2020,0.0,Wednesday,False
2,2020-12-17 12:43:30,2020-12-18 02:42:14,0.125,FL,US,72.0,71.0,10.0,10.0,Cloudy,Day,Day,Day,Day,17,12,2020,12.0,Thursday,False
2,2022-12-10 04:58:00,2022-12-10 08:45:00,1.841,NC,US,44.0,85.0,10.0,5.0,Cloudy,Night,Night,Night,Night,10,12,2022,4.0,Saturday,False
2,,2022-04-12 21:54:25.000000000,0.244,CA,US,59.0,22.0,40.0,6.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2020-10-03 17:24:30,2020-10-04 00:50:00,0.128,SC,US,70.0,44.0,10.0,6.0,Fair,Day,Day,Day,Day,3,10,2020,17.0,Saturday,False
2,2019-11-03 20:37:00,2019-11-03 21:28:47,0.0,CA,US,52.0,66.0,8.0,0.0,Fair,Night,Night,Night,Night,3,11,2019,20.0,Sunday,False
2,2022-04-04 08:03:00,2022-04-04 10:08:30,2.5980000000000003,WA,US,44.0,96.0,10.0,12.0,Mostly Cloudy,Day,Day,Day,Day,4,4,2022,8.0,Monday,False
2,2019-10-14 06:43:00,2019-10-14 09:17:02,0.0,CA,US,46.0,46.0,10.0,7.0,Fair,Night,Day,Day,Day,14,10,2019,6.0,Monday,False
2,2017-04-12 00:56:04,2017-04-12 01:40:37,0.01,CA,US,57.9,75.0,10.0,8.1,Clear,Night,Night,Night,Night,12,4,2017,0.0,Wednesday,False
2,2020-09-25 13:49:00,2020-09-26 02:49:00,4.658,CA,US,83.0,47.0,10.0,6.0,Fair,Day,Day,Day,Day,25,9,2020,13.0,Friday,False
2,2019-03-09 08:09:01,2019-03-09 12:09:01,0.306,OR,US,35.6,100.0,10.0,11.5,Clear,Day,Day,Day,Day,9,3,2019,8.0,Saturday,False
2,2020-09-14 12:14:57,2020-09-14 13:19:06,0.0,CA,US,79.0,35.0,6.0,0.0,Haze,Day,Day,Day,Day,14,9,2020,12.0,Monday,False
2,2021-12-30 16:54:33,2021-12-30 17:28:29,0.627,FL,US,79.0,69.0,10.0,10.0,Fair,Day,Day,Day,Day,30,12,2021,16.0,Thursday,False
2,2017-04-12 20:24:15,2017-04-12 21:09:01,0.01,CA,US,63.0,72.0,10.0,10.4,Clear,Night,Night,Night,Day,12,4,2017,20.0,Wednesday,False
2,2018-04-13 18:53:28,2018-04-13 19:23:11,0.0,TX,US,78.1,71.0,10.0,17.3,Clear,Day,Day,Day,Day,13,4,2018,18.0,Friday,False
2,2017-02-22 16:21:23,2017-02-22 22:21:23,0.7809999999999999,CO,US,53.6,28.0,30.0,11.5,Scattered Clouds,Day,Day,Day,Day,22,2,2017,16.0,Wednesday,False
2,2020-10-14 13:55:19,2020-10-14 15:09:13,0.0,SC,US,74.0,29.0,10.0,0.0,Fair,Day,Day,Day,Day,14,10,2020,13.0,Wednesday,False
2,2022-01-29 19:16:00,2022-01-29 19:39:30,0.838,CA,US,57.0,41.0,10.0,5.0,Mostly Cloudy,Night,Night,Night,Night,29,1,2022,19.0,Saturday,False
2,2016-07-28 20:45:52,2016-07-28 21:15:52,0.0,PA,US,73.9,100.0,10.0,3.5,Light Rain,Night,Day,Day,Day,28,7,2016,20.0,Thursday,False
2,2018-06-18 10:29:03,2018-06-18 10:58:49,0.0,TN,US,88.0,59.0,10.0,6.9,Scattered Clouds,Day,Day,Day,Day,18,6,2018,10.0,Monday,False
2,2017-03-08 07:52:14,2017-03-08 13:52:14,0.87,MO,US,50.0,28.0,10.0,11.5,Scattered Clouds,Day,Day,Day,Day,8,3,2017,7.0,Wednesday,False
2,2022-08-05 23:17:32,2022-08-06 00:36:11,0.059,LA,US,75.0,96.0,10.0,0.0,Fair,Night,Night,Night,Night,5,8,2022,23.0,Friday,False
2,2022-11-15 15:27:30,2022-11-15 16:46:30,3.152,TX,US,55.0,53.0,10.0,15.0,Mostly Cloudy,Day,Day,Day,Day,15,11,2022,15.0,Tuesday,False
2,2017-02-16 15:48:03,2017-02-16 16:17:42,0.01,RI,US,33.8,52.0,15.0,13.8,Mostly Cloudy,Day,Day,Day,Day,16,2,2017,15.0,Thursday,False
2,,2022-12-21 17:57:28.000000000,0.636,FL,US,77.0,76.0,10.0,7.0,Cloudy,Day,Day,Day,Day,,,,,,False
2,,2022-01-30 15:41:50.000000000,0.073,NJ,US,25.0,39.0,,10.0,Fair,Day,Day,Day,Day,,,,,,False
2,2018-11-05 12:11:02,2018-11-05 16:11:02,0.06,OR,US,55.9,77.0,10.0,7.0,Light Rain,Day,Day,Day,Day,5,11,2018,12.0,Monday,False
2,2019-12-05 20:01:00,2019-12-05 20:32:29,0.0,CA,US,57.0,81.0,10.0,0.0,Mostly Cloudy,Night,Night,Night,Night,5,12,2019,20.0,Thursday,False
3,2021-06-24 17:06:27,2021-06-24 18:06:04,0.0,MA,US,73.0,39.0,10.0,9.0,Fair,Day,Day,Day,Day,24,6,2021,17.0,Thursday,True
2,2019-03-07 17:37:15,2019-03-07 18:06:58,0.113,MD,US,38.3,31.0,10.0,3.5,Clear,Day,Day,Day,Day,7,3,2019,17.0,Thursday,False
3,2017-12-28 03:26:04,2017-12-28 09:26:04,1.67,GA,US,28.0,81.0,10.0,7.0,Clear,Night,Night,Night,Night,28,12,2017,3.0,Thursday,True
2,2018-05-02 22:42:01,2018-05-02 23:11:46,0.0,TX,US,75.9,91.0,9.0,12.7,Mostly Cloudy,Night,Night,Night,Night,2,5,2018,22.0,Wednesday,False
4,2021-07-12 02:24:28,2021-07-12 03:24:39,6.420000076293945,NC,US,77.0,93.0,10.0,6.0,Partly Cloudy,Night,Night,Night,Night,12,7,2021,2.0,Monday,True
3,2021-08-23 15:34:15,2021-08-23 18:23:51,0.0,LA,US,93.0,56.0,10.0,6.0,Fair,Day,Day,Day,Day,23,8,2021,15.0,Monday,True
2,2022-12-01 20:46:37,2022-12-01 23:26:28,0.333,OR,US,28.0,96.0,10.0,0.0,Fair,Night,Night,Night,Night,1,12,2022,20.0,Thursday,False
2,2021-09-24 15:43:19,2021-09-24 17:00:19,0.022,FL,US,81.0,79.0,10.0,6.0,Thunder in the Vicinity,Day,Day,Day,Day,24,9,2021,15.0,Friday,False
2,2017-02-16 09:44:59,2017-02-16 10:14:34,0.0,FL,US,66.0,56.0,10.0,10.4,Scattered Clouds,Day,Day,Day,Day,16,2,2017,9.0,Thursday,False
2,2016-08-20 07:42:26,2016-08-20 09:12:26,0.0,FL,US,80.1,85.0,10.0,7.0,Clear,Day,Day,Day,Day,20,8,2016,7.0,Saturday,False
2,2020-03-05 08:06:16,2020-03-05 09:08:02,0.0,NY,US,38.0,51.0,10.0,12.0,Fair,Day,Day,Day,Day,5,3,2020,8.0,Thursday,False
3,2016-07-02 23:47:51,2016-07-03 00:17:51,0.0,CA,US,57.0,77.0,7.0,8.1,Clear,Night,Night,Night,Night,2,7,2016,23.0,Saturday,True
2,2017-02-11 20:17:14,2017-02-11 20:46:26,0.01,MI,US,39.0,76.0,8.0,5.8,Overcast,Night,Night,Night,Night,11,2,2017,20.0,Saturday,False
3,2017-11-27 06:53:38,2017-11-27 07:53:09,0.0,MD,US,50.0,38.0,,7.0,,Night,Day,Day,Day,27,11,2017,6.0,Monday,True
3,2020-08-07 16:39:01,2020-08-07 17:53:30,0.0,PA,US,78.0,76.0,10.0,9.0,Partly Cloudy,Day,Day,Day,Day,7,8,2020,16.0,Friday,True
3,2016-07-22 12:18:35,2016-07-22 12:48:35,0.0,GA,US,83.5,68.0,10.0,5.8,Mostly Cloudy,Day,Day,Day,Day,22,7,2016,12.0,Friday,True
2,2022-04-14 12:26:30,2022-04-14 19:25:00,2.454,MD,US,79.0,43.0,10.0,12.0,Fair,Day,Day,Day,Day,14,4,2022,12.0,Thursday,False
2,2019-01-04 16:31:12,2019-01-04 17:01:01,0.0,CA,US,59.0,49.0,10.0,7.0,Clear,Day,Day,Day,Day,4,1,2019,16.0,Friday,False
2,2020-06-19 05:33:00,2020-06-19 06:26:47,0.0,MN,US,67.0,81.0,10.0,3.0,Fair,Day,Day,Day,Day,19,6,2020,5.0,Friday,False
2,2022-07-19 15:27:30,2022-07-19 16:01:00,1.163,TX,US,106.0,23.0,10.0,17.0,Fair,Day,Day,Day,Day,19,7,2022,15.0,Tuesday,False
3,2017-04-13 11:32:27,2017-04-13 12:16:44,0.01,FL,US,80.1,52.0,10.0,15.0,Scattered Clouds,Day,Day,Day,Day,13,4,2017,11.0,Thursday,True
2,2019-03-30 15:53:30,2019-03-30 20:24:52,0.0,CA,US,81.0,21.0,10.0,10.4,Clear,Day,Day,Day,Day,30,3,2019,15.0,Saturday,False
3,2016-09-06 14:26:18,2016-09-06 15:11:18,0.0,CA,US,85.0,33.0,10.0,10.0,Fair,Day,Day,Day,Day,6,9,2016,14.0,Tuesday,True
2,2021-12-25 10:46:00,2021-12-25 11:27:00,1.645,ND,US,7.0,79.0,0.5,7.0,Light Snow,,,,,25,12,2021,10.0,Saturday,False
2,2022-01-25 14:54:00,2022-01-25 16:56:04,0.12,TX,US,59.0,41.0,10.0,9.0,Fair,Day,Day,Day,Day,25,1,2022,14.0,Tuesday,False
2,2022-01-24 09:39:30,2022-01-24 11:41:50,0.163,FL,US,52.0,40.0,10.0,9.0,Fair,Day,Day,Day,Day,24,1,2022,9.0,Monday,False
2,2021-11-03 08:17:02,2021-11-03 09:03:00,0.0,CA,US,50.0,96.0,8.0,3.0,Fair,Day,Day,Day,Day,3,11,2021,8.0,Wednesday,False
2,2016-09-29 04:57:02,2016-09-29 10:57:02,0.39,MD,US,64.4,100.0,2.5,126.6,Heavy Rain,Night,Night,Night,Night,29,9,2016,4.0,Thursday,False
2,2019-09-04 21:36:00,2019-09-04 22:09:33,0.0,CA,US,61.0,83.0,10.0,12.0,Mostly Cloudy,Night,Night,Night,Night,4,9,2019,21.0,Wednesday,False
2,2018-05-04 07:47:37,2018-05-04 08:17:07,0.0,NJ,US,73.0,71.0,9.0,4.6,Mostly Cloudy,Day,Day,Day,Day,4,5,2018,7.0,Friday,False
2,2018-03-26 15:52:37,2018-03-26 16:22:21,0.0,CA,US,64.4,32.0,10.0,9.2,Clear,Day,Day,Day,Day,26,3,2018,15.0,Monday,False
